comment_id,note_id,user_id,user_name,user_url,comment_content,comment_date,comment_likes,comment_replies,crawl_time
comment-66b639700000000027011e4d,66950e6c000000002500280e,615fb5ce000000000201f058,见青山,https://www.xiaohongshu.com/user/profile/615fb5ce000000000201f058?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABaeoGdtlk7dYCKI4oJPKdCWhTpeAZ2BsnK6FraFVQ5UA=&xsec_source=pc_comment,可以推荐一下去火山的团吗,2024-08-09,1,3,2025-04-24 15:06:29
comment-66951254000000000401bf43,66950e6c000000002500280e,5f0f221f000000000101e44c,饼干好吃么🍪,https://www.xiaohongshu.com/user/profile/5f0f221f000000000101e44c?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABA4vQMbH4FY7icsAWmnYFkTykK5t0zwkCum7JFxng-3k=&xsec_source=pc_comment,火山🌋好好看！！还有那个壁纸海滩🏖️,2024-07-15,5,1,2025-04-24 15:06:29
comment-67d811ba00000000180060f3,66950e6c000000002500280e,59f581a34eacab2e06b8e477,Why,https://www.xiaohongshu.com/user/profile/59f581a34eacab2e06b8e477?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABHrS4nAHErLcSuDH0_tlAt7bfPJ8FPZC1YsdUg2N94pc=&xsec_source=pc_comment,姐妹几月去的，机票这么便宜,2025-03-17,0,2,2025-04-24 15:06:29
comment-66c2b863000000000502d58a,66950e6c000000002500280e,5b5d96e2e8ac2b5b22e07824,反蛋卷👇,https://www.xiaohongshu.com/user/profile/5b5d96e2e8ac2b5b22e07824?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABtjY9YFc7BhrXe2FN0immmoQgSkESiNqSaxi2nYKw9Zs=&xsec_source=pc_comment,9.11-17有人一起吗,2024-08-19,2,4,2025-04-24 15:06:29
comment-66ad7ae1000000000401b08e,66950e6c000000002500280e,5c3b2871000000000600d1aa,圆,https://www.xiaohongshu.com/user/profile/5c3b2871000000000600d1aa?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABfNJQ4PIl_AyOvp2Zwwp-v2uEk8_ILLv70_SwFdu0C0E=&xsec_source=pc_comment,跟团推荐下宝宝 关斯你,2024-08-03,1,1,2025-04-24 15:06:29
comment-67ea4683000000001f009dc0,66950e6c000000002500280e,5f28f467000000000100b91b,小红薯5F29F6EE,https://www.xiaohongshu.com/user/profile/5f28f467000000000100b91b?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABVlfhMq_21Rf7XIPlDDOGPr-u4IaFTcWr9aFin5I-g2k=&xsec_source=pc_comment,姐妹你在巴厘岛出行什么交通工具呀,2025-03-31,0,1,2025-04-24 15:06:29
comment-66d93e34000000000f006168,66950e6c000000002500280e,629c878b0000000021028ec7,LI,https://www.xiaohongshu.com/user/profile/629c878b0000000021028ec7?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABpzfVLxmAdatYUB91f-r6tf58Waj5tJ8RGFyus0R-qnw=&xsec_source=pc_comment,求团,2024-09-05,0,1,2025-04-24 15:06:29
comment-67e1029c000000001e010e5e,66950e6c000000002500280e,5f0692f00000000001007758,殷桃小野,https://www.xiaohongshu.com/user/profile/5f0692f00000000001007758?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB9GhPxYrZLMU1uG_Ai5g0aDoOP0MXuOOkPN20NnWdERQ=&xsec_source=pc_comment,@这里是小咩呀@瓶瓶瓶子可盐呀,2025-03-24,0,3,2025-04-24 15:06:29
comment-67e28970000000001203069b,67cb67900000000029010860,5f3cede60000000001003a7f,憨憨凯不憨,https://www.xiaohongshu.com/user/profile/5f3cede60000000001003a7f?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB6uNAftlsjsdcgHiQoJ9clUqV5pHkNeEI8k3v1u1_-u0=&xsec_source=pc_comment,在这拍到了人生照片,2025-03-25,2555,233,2025-04-24 15:06:29
comment-67dbd5d3000000001200f0c1,67cb67900000000029010860,5d287e93000000001202f014,kellllvin,https://www.xiaohongshu.com/user/profile/5d287e93000000001202f014?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB4zfCTJAjrtU19N4k37n1fQfAta17AZU-z1YUipxEETw=&xsec_source=pc_comment,看时间是否充裕和时间，我们下午四点开始下去，到海里感受了下海浪，看了夕阳，觉得是这一趟最值得的景色,2025-03-20,1471,57,2025-04-24 15:06:29
comment-67da420e0000000018018ad5,67cb67900000000029010860,66490bcd000000000303007b,考拉饲养员（养胃版）,https://www.xiaohongshu.com/user/profile/66490bcd000000000303007b?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABkOW1Gsvg7D9-8vMkxd0Z0MBCBonwiJXkXUo5M6h4GMY=&xsec_source=pc_comment,下面浪很好看的。完全不一样的景色。而且下去不到20min，上来不到15min，就日常爬山那样。,2025-03-19,948,35,2025-04-24 15:06:29
comment-67d8c156000000001801063a,67cb67900000000029010860,5a9abc8adb2e6040bf93476e,Countesses,https://www.xiaohongshu.com/user/profile/5a9abc8adb2e6040bf93476e?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB90Vwfi-SdwF1mcRvGign-wNICAKFl-TqLSyD6Y9rKPM=&xsec_source=pc_comment,我当时就是被一句 来都来了 给害死,2025-03-18,406,10,2025-04-24 15:06:29
comment-67e5ee240000000020011525,67cb67900000000029010860,5bd919ab73bdbf000160ded5,陈哇塞,https://www.xiaohongshu.com/user/profile/5bd919ab73bdbf000160ded5?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB0dgrJY6072O5acHtgZb_k7jR5bGwdIe83r9CNvDWzAM=&xsec_source=pc_comment,在太阳快下山的时候不冷不热 玩累了坐哪里看天空不一样的色彩,2025-03-28,195,22,2025-04-24 15:06:29
comment-67e8226e000000001e03c41c,67cb67900000000029010860,5c7020950000000012006a0d,momo,https://www.xiaohongshu.com/user/profile/5c7020950000000012006a0d?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABHUBs-V8r3Xu523Az4Z5SUU1GiAV-XOXrAj3FO5e5I38=&xsec_source=pc_comment,怎么有一个热评没有了我记得是拍的日落时刻的，说要日落的时候看才漂亮 是删掉了吗,2025-03-30,1,9,2025-04-24 15:06:29
comment-67eb8764000000001f01bfbf,67cb67900000000029010860,600ed010000000000101e06b,饼饼,https://www.xiaohongshu.com/user/profile/600ed010000000000101e06b?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABwvqMZ7Hi8UWZw3hDpeiwL3jpmbOVd5fUyZpE5OBLKxE=&xsec_source=pc_comment,坐塔吊下去的 真的很美,2025-04-01,4,3,2025-04-24 15:06:29
comment-67e644da000000001e020da2,67cb67900000000029010860,58d3eadb50c4b424259e1c07,就是冰冰,https://www.xiaohongshu.com/user/profile/58d3eadb50c4b424259e1c07?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABn76iDsvvWYBobs9Tg7ixG9HezKhReBVCsBnT6Qr4aYA=&xsec_source=pc_comment,确实出片,2025-03-28,9,3,2025-04-24 15:06:29
comment-67e7d212000000001f002ffd,67cb67900000000029010860,61066cef000000000100778c,土豆泥拌脆脆泡面,https://www.xiaohongshu.com/user/profile/61066cef000000000100778c?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABVMoisJ2TgrfdawYxeyqiDsnpn0Je6Nfgz4KC4Zcjv44=&xsec_source=pc_comment,宝宝我可以用你的最后一张背影当头像吗。。你的穿搭真的特别特别美，特别多巴胺亮闪闪的看起来超级舒服，和背景融入得也特别好，如果冒犯了可以删掉,2025-03-29,1,2,2025-04-24 15:06:29
comment-67e6df43000000001f02bdd4,67cb67900000000029010860,5bb38dd238423e0001c67b63,绵绵面面,https://www.xiaohongshu.com/user/profile/5bb38dd238423e0001c67b63?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABDg3VItNcGxrAJqPOHXNs85mklY6zmsO1M7MEWZUNWtM=&xsec_source=pc_comment,有没有知道佩尼达包车需要多少钱,2025-03-29,0,4,2025-04-24 15:06:29
comment-675adaf300000000110028f7,66cc27a2000000001d017568,668a956b000000000f037e78,妙妙在印尼🐱,https://www.xiaohongshu.com/user/profile/668a956b000000000f037e78?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABVowAyrDiALFiXKjFGg8CsPo0AA0VxuuemefA157R_M0=&xsec_source=pc_comment,"5【长按复制这条邀请码消息，打开小红书即可加入该群】 1月9日前可加入群聊""印尼旅行咨询群"" CZ1510:/#l 🥥😍🐂🍈🍐🥖 🐤🦁🤗🥩😊🥐",2024-12-12,1,0,2025-04-24 15:06:29
comment-67ed531c000000001e00ed14,66cc27a2000000001d017568,6065bd0c0000000001002bb6,云深忘了梦羲,https://www.xiaohongshu.com/user/profile/6065bd0c0000000001002bb6?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB_0TQINZiCk1oKxd1yGvH_Lsb7rDmRoC-pwVsr1QTdK0=&xsec_source=pc_comment,寻找去印尼的旅游搭子 5月中旬后去 我男 搭子男女都行 我广州可以在这边集合，也可以在印尼落地集合 旅游时长一周左右 可自由行也可抱团(最好自由行),2025-04-02,0,11,2025-04-24 15:06:29
comment-6772693e0000000011002902,66cc27a2000000001d017568,5e3855050000000001003beb,黑眼圈,https://www.xiaohongshu.com/user/profile/5e3855050000000001003beb?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB_EeV8E7TuYQxabPeb_3g0j7o0UpRy0DPXL6cDTJmmwg=&xsec_source=pc_comment,最近有一人的团吗,2024-12-30,4,1,2025-04-24 15:06:29
comment-67f7334b000000001f005202,66cc27a2000000001d017568,5b117cd34eacab459aac6231,Watermelon,https://www.xiaohongshu.com/user/profile/5b117cd34eacab459aac6231?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABooySzYtuC-6XzXrBJbizDpAZtGCknQeMIj9QypCmf8A=&xsec_source=pc_comment,什么时候去最好啊,2025-04-10,1,4,2025-04-24 15:06:29
comment-67e5339f0000000012031a66,66cc27a2000000001d017568,5ccf9b5a00000000100038bf,🍥,https://www.xiaohongshu.com/user/profile/5ccf9b5a00000000100038bf?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABMEuWx53BzezWXvO9wI7pVwuMzLZvw2p-gBgqOtrk490=&xsec_source=pc_comment,怎么跟团？,2025-03-27,1,1,2025-04-24 15:06:29
comment-67e24fba000000001e03fab9,66cc27a2000000001d017568,5c419e6c0000000006022962,单艺纯_,https://www.xiaohongshu.com/user/profile/5c419e6c0000000006022962?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABYnoT1uxvqYi518x5oqXd_YeU6hPcjFrPOM5vcxdWZrY=&xsec_source=pc_comment,4月中怎么联系,2025-03-25,1,1,2025-04-24 15:06:29
comment-6772514a0000000010019242,66cc27a2000000001d017568,5b0110c74eacab3229e569e0,我想出去玩,https://www.xiaohongshu.com/user/profile/5b0110c74eacab3229e569e0?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABV2HD4wIJXqurQD_zDu4g4PKcpXiayoid_mtAvHqwGc8=&xsec_source=pc_comment,一直想去,2024-12-30,1,1,2025-04-24 15:06:29
comment-67e787730000000020014998,66cc27a2000000001d017568,61195f4c000000000101e980,莫离,https://www.xiaohongshu.com/user/profile/61195f4c000000000101e980?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB3GrgSkzDA1-RW2Qr9FrPP-Tgl-dSF5UyykpGQS_LyOE=&xsec_source=pc_comment,一个人多少钱？,2025-03-29,0,1,2025-04-24 15:06:29
comment-67e38c63000000001e03c57a,66cc27a2000000001d017568,5ac5dd4811be107f9492e4c4,Nicole,https://www.xiaohongshu.com/user/profile/5ac5dd4811be107f9492e4c4?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABsEUQODEl_AWfPYrLPRnyi-2noZdORGFW4tdtPIRGvqQ=&xsec_source=pc_comment,6月那边是不是雨季？适合去吗？,2025-03-26,0,1,2025-04-24 15:06:29
comment-67f54868000000001e01043e,66cc27a2000000001d017568,623a9889000000001000e421,sleep,https://www.xiaohongshu.com/user/profile/623a9889000000001000e421?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABNDvzDxBrhufZ1pHybatz2xjKi1ZW7wwxBp7V0L6Ka-A=&xsec_source=pc_comment,蹲蹲搭子 5.6出发,2025-04-09,0,3,2025-04-24 15:06:29
comment-67c5620b0000000012015645,677bee4a000000001a034156,61bf3a1b000000001000f7da,Kk.,https://www.xiaohongshu.com/user/profile/61bf3a1b000000001000f7da?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABL8om7bu21QjkgIuTfvYCNDDpH6PphUHzKLlevD183kw=&xsec_source=pc_comment,我才花了三千多玩了六天五晚,2025-03-03,11,47,2025-04-24 15:06:29
comment-67e27339000000001e038524,677bee4a000000001a034156,64b65a16000000001403da2c,Riliaaa,https://www.xiaohongshu.com/user/profile/64b65a16000000001403da2c?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABvx5IZ6NEL-wQoPuSI0EeWVX1nCPMy6Jp-epzRcM9-HA=&xsec_source=pc_comment,前段时间刚去6天5晚3k纯爽玩,2025-03-25,2,31,2025-04-24 15:06:29
comment-67a84b68000000001603d162,677bee4a000000001a034156,65eec1e5000000000500da9f,银禾,https://www.xiaohongshu.com/user/profile/65eec1e5000000000500da9f?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABkeu0rapNEYMTK2QMluE5shRsgMdUvh-mlQ6KGs3GRIg=&xsec_source=pc_comment,有没有搭子自由行,2025-02-09,0,24,2025-04-24 15:06:29
comment-67800ab2000000002102d18a,677bee4a000000001a034156,60bed0360000000001006abe,崎岖,https://www.xiaohongshu.com/user/profile/60bed0360000000001006abe?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABsc6nB_0w4J_pg0-3xFwdM86_0gnUmta5rWMgkvyRzd8=&xsec_source=pc_comment,请问浮潜能具体说一下是哪个店吗很想去。谢谢,2025-01-10,0,2,2025-04-24 15:06:29
comment-67be8c3f000000001c00c6e9,677bee4a000000001a034156,5c60fdfe000000001a0128c6,阿李叭叭,https://www.xiaohongshu.com/user/profile/5c60fdfe000000001a0128c6?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABYK5FpFWmZPGPgI6Ir3ZoryzFyVPThNsTQw9c3CDsjQg=&xsec_source=pc_comment,有没有毕业旅行去的 求女生,2025-02-26,3,3,2025-04-24 15:06:29
comment-6780d6fa0000000022006052,677bee4a000000001a034156,5b2547a0e8ac2b556444d5b0,Lexi,https://www.xiaohongshu.com/user/profile/5b2547a0e8ac2b556444d5b0?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABTmkc75GHOaD8SKEdK0gLkzLHFDC02_u3nkuh_Yh8oaU=&xsec_source=pc_comment,佩尼达你住的那个酒店呢,2025-01-10,1,1,2025-04-24 15:06:29
comment-67c74691000000001800e682,677bee4a000000001a034156,5e13290a00000000010047fa,Lemon,https://www.xiaohongshu.com/user/profile/5e13290a00000000010047fa?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB1t4Xa6ZWp6wiKuuEXS9eRVuIP_31lD_iGBkiY-dpEKo=&xsec_source=pc_comment,印尼有搭子吗,2025-03-05,1,3,2025-04-24 15:06:29
comment-67f50686000000001e021298,677bee4a000000001a034156,5b6fe24de85cb900018c9d41,陈小胖,https://www.xiaohongshu.com/user/profile/5b6fe24de85cb900018c9d41?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABBO8uf6N3gT0Ye2MG5399xY4X9Z5akQSUUMZLF7IEIlQ=&xsec_source=pc_comment,四月求搭子,2025-04-08,0,3,2025-04-24 15:06:29
comment-67bb3832000000001c00f00d,677bee4a000000001a034156,6108cf52000000000100afd4,KKawhi,https://www.xiaohongshu.com/user/profile/6108cf52000000000100afd4?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABIsWi6Wn7ZTLvH4kDjKwzQxGnETsGEvB2m3z-EOc0b8Q=&xsec_source=pc_comment,行驶证怎么搞,2025-02-23,1,1,2025-04-24 15:06:29
comment-67878270000000001a039d53,677bee4a000000001a034156,5b22a9a911be1009aeca488e,Liberal,https://www.xiaohongshu.com/user/profile/5b22a9a911be1009aeca488e?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABrDN1rcrQW8pKfEsIU2jx3Yw91Dx0sAVlZVcAqkSJxm8=&xsec_source=pc_comment,有包车推荐吗,2025-01-15,1,1,2025-04-24 15:06:29
comment-68071b1c000000001f01a4fa,67fa4754000000001c00a464,5c3dda71000000000503b818,🍑 小桃红泳衣,https://www.xiaohongshu.com/user/profile/5c3dda71000000000503b818?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABspzrPBQUFXVvCSYhVDxMNyt7c599dvA_rhxBVexsEbc=&xsec_source=pc_comment,漂亮,2025-04-22,0,0,2025-04-24 15:06:29
comment-680081e5000000001e03ebb5,67fa4754000000001c00a464,61156402000000000100460c,下学期不辞职我就是猪,https://www.xiaohongshu.com/user/profile/61156402000000000100460c?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABkPinZqJrSCFokGnJvrHBl-fEIexYq188LxKzFkFUNdU=&xsec_source=pc_comment,@风往哪个方向吹,2025-04-17,0,2,2025-04-24 15:06:29
comment-6804ce020000000004009841,67fa4754000000001c00a464,5800cfd26a6a6924e662b5c2,圆头圆脑圆肚皮,https://www.xiaohongshu.com/user/profile/5800cfd26a6a6924e662b5c2?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABPBktcMJArPFVLzTwk7UBeBQJ2ySbOmQk-s31DoOtUMU=&xsec_source=pc_comment,好看,2025-04-21,0,0,2025-04-24 15:06:29
comment-68036902000000001f008dc7,67fa4754000000001c00a464,63f33786000000001001fc6d,momo,https://www.xiaohongshu.com/user/profile/63f33786000000001001fc6d?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABCajsLQjF5Y7DfRx9PXynWweyYhjwewPGppytTCeniII=&xsec_source=pc_comment,姐，你好美,2025-04-20,0,0,2025-04-24 15:06:29
comment-67faebc3000000001f004d01,67fa4754000000001c00a464,5dd1badd00000000010062a3,财从四面八方到,https://www.xiaohongshu.com/user/profile/5dd1badd00000000010062a3?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB7PAYuW3O2wv75LhKHUP2Im6jR4Hv9XlYYVZ2GAYvXoI=&xsec_source=pc_comment,求泳衣,2025-04-13,1,4,2025-04-24 15:06:29
comment-68027a61000000000400b4b4,67fa4754000000001c00a464,573190266a6a6904c17ca356,小二🐰,https://www.xiaohongshu.com/user/profile/573190266a6a6904c17ca356?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABM5dMrWiGkwwyJJNa4SiMDaWES0brxDeq7LD00A2nJc0=&xsec_source=pc_comment,宝好好瘦 衣服🔗球球,2025-04-19,0,1,2025-04-24 15:06:29
comment-68088af1000000000401495c,67fa4754000000001c00a464,67c9145e000000000a03ee40,小红薯67C97F2C,https://www.xiaohongshu.com/user/profile/67c9145e000000000a03ee40?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB9G4KScKQryYm8Q4KhG-56WFSeLQstJajNL9efEm_NhY=&xsec_source=pc_comment,好美呀,2025-04-23,1,0,2025-04-24 15:06:29
comment-680220010000000012012237,67fa4754000000001c00a464,6184ef0300000000210236b9,扬铭国际进口公司,https://www.xiaohongshu.com/user/profile/6184ef0300000000210236b9?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABg5khUhO_y7BuPJOWP0c6o6jON6k4mryIwRq9Y5DkD6s=&xsec_source=pc_comment,不错不错,2025-04-19,0,0,2025-04-24 15:06:29
comment-68020ecc0000000004018e4a,67fa4754000000001c00a464,5a8392f54eacab46b99af1aa,facaibaofu,https://www.xiaohongshu.com/user/profile/5a8392f54eacab46b99af1aa?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB_d3Brj8VN8vigr8q5JgfGjnr04vFedqfrabAO7zcl5g=&xsec_source=pc_comment,求泳衣,2025-04-19,0,1,2025-04-24 15:06:29
comment-67fa48db000000001200abd4,67fa4754000000001c00a464,5bae59dfdb0edf0001631f49,👑lris👑,https://www.xiaohongshu.com/user/profile/5bae59dfdb0edf0001631f49?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABSOIIiYPvB7LblAA4Bqj98RrKpFxOucHEdtC1_oiWYAM=&xsec_source=pc_comment,在哪个酒店,2025-04-12,0,7,2025-04-24 15:06:29
comment-64f9958c0000000020039b8d,64f862f2000000001e0214fe,5a3fe05411be1075d978854d,猪都不和你玩,https://www.xiaohongshu.com/user/profile/5a3fe05411be1075d978854d?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABbUuOAqxrH-ZAtrwxVUDyeg3EL47YR6yaneQanE9oBx0=&xsec_source=pc_comment,1⃣️不推荐走bromo+sewu瀑布+ijen这条线！非常非常累，基本是road trip，白天坐车，晚上爬山，每天基本只有泡面吃，大家不要对自己的体力有错误预估。 2⃣️sewu瀑布因为洪水已经和以前不一样了，现场很危险，下去就是个破大水池子，真的撑死跟国内4A景区一个水平，别被网图骗了 3⃣️攻略都说印尼安全，但我亲身感受非常不安全。首先路上全程没有摄像头，这条路线都在各种乡下和深山各种穿梭，全程有50%时间手机没有一点信号，真的想嘎你腰子很容易，请一定找靠谱旅行社！其次景区大部分地方都没有护栏、且都是爬上爬下，路很窄很陡，万一人摔下去/车翻了真的不敢想,2023-09-07,188,72,2025-04-24 15:06:29
comment-64fd8daa000000001a0136ca,64f862f2000000001e0214fe,5979d4e6db2e603494fe3654,Momo,https://www.xiaohongshu.com/user/profile/5979d4e6db2e603494fe3654?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABJa4husvcX00RCbOfgYZ2derjrMAiKwy2NUwgonQ5zGU=&xsec_source=pc_comment,我觉得印尼在旅游这块真的做的很好了，不知道是不是跟你找的团有关系，我们找的团去了bromo回来还可以吃自助早餐，其他中餐就可以在旅行途的服务站吃，跟司机说下就可以了，肯德基星巴克都有。ijen那边更落后，但是我们也是团有早餐送。每天确实都是凌晨早起出发，就是很累的，但是看大自然的风景怎么可能不累呢，你要看到火山，你想爬，那不管在哪个国家都要爬都要累都危险，而且火山必定是在偏远的地方，城市也不会在火山下面吧。团费价格和你旅游的需求以及自己的舒适度必定会有取舍。,2023-09-10,94,38,2025-04-24 15:06:29
comment-64fca735000000002100cc14,64f862f2000000001e0214fe,617f7b720000000002018f0c,徐徐徐子荔,https://www.xiaohongshu.com/user/profile/617f7b720000000002018f0c?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABHGH66aeD3cGdvSTODKlO2Gj_S3RVUY-NwPoYBrOyqDc=&xsec_source=pc_comment,博主确实比较谨慎惜命。可能我也经常去川西吧，真没觉得这个楼梯的危险系数有多高。,2023-09-10,49,23,2025-04-24 15:06:29
comment-6502f64a000000001d0013df,64f862f2000000001e0214fe,576ff4b7a9b2ed230f513bd2,Truffles,https://www.xiaohongshu.com/user/profile/576ff4b7a9b2ed230f513bd2?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABqfqZfvdO-AKozAEJe1FThnyxRebMPMpyo2P3L9Duf6Q=&xsec_source=pc_comment,十一打算去，真心想问一下这个衣服怎么带，说晚上山上很冷，白天又很热,2023-09-14,0,14,2025-04-24 15:06:29
comment-64ffa2bf000000001303fe28,64f862f2000000001e0214fe,5d4fe4e9000000001202b8b0,langrisserv,https://www.xiaohongshu.com/user/profile/5d4fe4e9000000001202b8b0?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABTBsOuGYlrlLgJZiqAhj_L_Q7LcJwpijEsfs1KNHI7i4=&xsec_source=pc_comment,我最怕特种兵 这个4天3晚行程都还特种兵啊？,2023-09-12,1,7,2025-04-24 15:06:29
comment-65005657000000001c03c8e4,64f862f2000000001e0214fe,5eb1897f00000000010070e4,一个全新的帐号,https://www.xiaohongshu.com/user/profile/5eb1897f00000000010070e4?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABzf58fzGNLR6KYWjvSNgQ_WPdJfXfzp45zBIZutiUVPI=&xsec_source=pc_comment,想问下相机带着需要做防护措施吗，会不会被火山灰划花啊,2023-09-12,0,7,2025-04-24 15:06:29
comment-64fb15f9000000001c02bdd8,64f862f2000000001e0214fe,5de3c8e30000000001003bd9,神仙姐姐,https://www.xiaohongshu.com/user/profile/5de3c8e30000000001003bd9?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABfQkIXHFuF18cv80LBzqwzD8IrFEjzfpZr_mOyXtZGJY=&xsec_source=pc_comment,不太同意你这个观点要说危险哪里都危险，壶口瀑布不危险吗，可能一滑就下去了，华山不危险吗？我们小伙伴都超级喜欢印尼这些项目,2023-09-08,12,1,2025-04-24 15:06:29
comment-64fca276000000002001d489,64f862f2000000001e0214fe,5ae0330411be101b16db1b72,Noah.,https://www.xiaohongshu.com/user/profile/5ae0330411be101b16db1b72?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABSaoe7W2MDR8SCnTsD7Dq7FGvfJ1E3icK5gEHjUq41g4=&xsec_source=pc_comment,真实！（刚从泗水回来）网上铺天盖地的都说很好，其实真的很累而且很不安全,2023-09-10,5,2,2025-04-24 15:06:29
comment-64fca69b0000000021001073,64f862f2000000001e0214fe,617f7b720000000002018f0c,徐徐徐子荔,https://www.xiaohongshu.com/user/profile/617f7b720000000002018f0c?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABHGH66aeD3cGdvSTODKlO2Gj_S3RVUY-NwPoYBrOyqDc=&xsec_source=pc_comment,感觉跟你玩的不是同一个行程呢？把我搞迷糊了。这三个距离，最远的一天坐了4h。除了怕火山需要早起，真的不累吧。连我妈都觉得还好欸……而且没有每天吃泡面呢。你是没有找向导包车吗？,2023-09-10,2,2,2025-04-24 15:06:29
comment-64fe8df8000000002001f4b1,64f862f2000000001e0214fe,5ffec42c0000000001000851,Chee Siong Lim,https://www.xiaohongshu.com/user/profile/5ffec42c0000000001000851?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABfEtychZeTeQnRNDs5CcbtniPXiPo-S_Mr879Tkn6Rlo=&xsec_source=pc_comment,看風景的地方很多都是需要徒步爬山涉水的，如果不想徒步也应该做好功课，如果单纯只想打卡，其实有很多地方不需要徒步也能打卡的，也对⋯劝退不喜欢徒步的朋友，那景区人就少一点,2023-09-11,1,2,2025-04-24 15:06:29
comment-675b9db10000000011001883,675ab0e300000000060393f2,6708c7c4000000001d030fcd,野生阿游,https://www.xiaohongshu.com/user/profile/6708c7c4000000001d030fcd?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB0tcydKJDxp-N0rb-AiE2Y2Oj_ggSDUDDr_H7NJ1b1t8=&xsec_source=pc_comment,印尼去踩线就是为了设计一条不同于市面的行程，如果有小伙伴有兴趣了解一下也是可以的@游游,2024-12-13,8,3,2025-04-24 15:06:29
